,Date,European Union,California,Québec,Ontario,New Zealand,Kazakhstan,South Korea,Switzerland,RGGI,Nova Scotia,United Kingdom,China,Shenzhen,Shanghai,Beijing,Guangdong,Tianjin,Hubei,Chongqing,Fujian
1589,2009-07-05 00:00:00+00:00,19.75220115,,,,11.97061493,,,,,,,,,,,,,,,
1590,2009-08-05 00:00:00+00:00,20.6667813,,,,11.97061493,,,,,,,,,,,,,,,
1591,2009-09-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1592,2009-10-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1593,2009-11-05 00:00:00+00:00,21.03534345,,,,11.97061493,,,,,,,,,,,,,,,
1594,2009-12-05 00:00:00+00:00,19.9842588,,,,11.97061493,,,,,,,,,,,,,,,
1595,2009-05-13 00:00:00+00:00,19.50649305,,,,11.97061493,,,,,,,,,,,,,,,
1596,2009-05-14 00:00:00+00:00,19.1652318,,,,11.97061493,,,,,,,,,,,,,,,
1597,2009-05-15 00:00:00+00:00,19.1652318,,,,11.97061493,,,,,,,,,,,,,,,
1598,2009-05-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1599,2009-05-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1600,2009-05-18 00:00:00+00:00,19.11063,,,,11.97061493,,,,,,,,,,,,,,,
1601,2009-05-19 00:00:00+00:00,19.45189125,,,,11.97061493,,,,,,,,,,,,,,,
1602,2009-05-20 00:00:00+00:00,20.2299669,,,,11.97061493,,,,,,,,,,,,,,,
1603,2009-05-21 00:00:00+00:00,,,,,11.97061493,,,,,,,,,,,,,,,
1604,2009-05-22 00:00:00+00:00,20.21631645,,,,11.97061493,,,,,,,,,,,,,,,
1605,2009-05-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1606,2009-05-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1607,2009-05-25 00:00:00+00:00,20.27091825,,,,11.97061493,,,,,,,,,,,,,,,
1608,2009-05-26 00:00:00+00:00,20.05251105,,,,11.97061493,,,,,,,,,,,,,,,
1609,2009-05-27 00:00:00+00:00,20.4210732,,,,11.97061493,,,,,,,,,,,,,,,
1610,2009-05-28 00:00:00+00:00,20.21631645,,,,11.97061493,,,,,,,,,,,,,,,
1611,2009-05-29 00:00:00+00:00,19.86140475,,,,11.97061493,,,,,,,,,,,,,,,
1612,2009-05-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1613,2009-05-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1614,2009-01-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1615,2009-02-06 00:00:00+00:00,20.47804009,,,,12.74518689,,,,,,,,,,,,,,,
1616,2009-03-06 00:00:00+00:00,19.56697055,,,,12.74518689,,,,,,,,,,,,,,,
1617,2009-04-06 00:00:00+00:00,19.426806,,,,12.74518689,,,,,,,,,,,,,,,
1618,2009-05-06 00:00:00+00:00,19.21655918,,,,12.74518689,,,,,,,,,,,,,,,
1619,2009-06-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1620,2009-07-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1621,2009-08-06 00:00:00+00:00,18.17934155,,,,12.74518689,,,,,,,,,,,,,,,
1622,2009-09-06 00:00:00+00:00,18.02516055,,,,12.74518689,,,,,,,,,,,,,,,
1623,2009-10-06 00:00:00+00:00,18.15130864,,,,12.74518689,,,,,,,,,,,,,,,
1624,2009-11-06 00:00:00+00:00,18.29147318,,,,12.74518689,,,,,,,,,,,,,,,
1625,2009-12-06 00:00:00+00:00,17.80089727,,,,12.74518689,,,,,,,,,,,,,,,
1626,2009-06-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1627,2009-06-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1628,2009-06-15 00:00:00+00:00,16.97392645,,,,12.74518689,,,,,,,,,,,,,,,
1629,2009-06-16 00:00:00+00:00,17.67474918,,,,12.74518689,,,,,,,,,,,,,,,
1630,2009-06-17 00:00:00+00:00,17.730815,,,,12.74518689,,,,3.560465691,,,,,,,,,,,
1631,2009-06-18 00:00:00+00:00,17.68876564,,,,12.74518689,,,,,,,,,,,,,,,
1632,2009-06-19 00:00:00+00:00,18.24942382,,,,12.74518689,,,,,,,,,,,,,,,
1633,2009-06-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1634,2009-06-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1635,2009-06-22 00:00:00+00:00,17.81491373,,,,12.74518689,,,,,,,,,,,,,,,
1636,2009-06-23 00:00:00+00:00,17.94106182,,,,12.74518689,,,,,,,,,,,,,,,
1637,2009-06-24 00:00:00+00:00,18.47368709,,,,12.74518689,,,,,,,,,,,,,,,
1638,2009-06-25 00:00:00+00:00,18.52975291,,,,12.74518689,,,,,,,,,,,,,,,
1639,2009-06-26 00:00:00+00:00,18.62786809,,,,12.74518689,,,,,,,,,,,,,,,
1640,2009-06-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1641,2009-06-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1642,2009-06-29 00:00:00+00:00,18.64188455,,,,12.74518689,,,,,,,,,,,,,,,
1643,2009-06-30 00:00:00+00:00,18.40360482,,,,12.74518689,,,,,,,,,,,,,,,
1644,2009-01-07 00:00:00+00:00,18.37035513,,,,12.86986793,,,,,,,,,,,,,,,
1645,2009-02-07 00:00:00+00:00,18.11677661,,,,12.86986793,,,,,,,,,,,,,,,
1646,2009-03-07 00:00:00+00:00,18.10268891,,,,12.86986793,,,,,,,,,,,,,,,
1647,2009-04-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1648,2009-05-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1649,2009-06-07 00:00:00+00:00,18.06042583,,,,12.86986793,,,,,,,,,,,,,,,
1650,2009-07-07 00:00:00+00:00,18.1590397,,,,12.86986793,,,,,,,,,,,,,,,
1651,2009-08-07 00:00:00+00:00,18.55349517,,,,12.86986793,,,,,,,,,,,,,,,
1652,2009-09-07 00:00:00+00:00,19.00430143,,,,12.86986793,,,,,,,,,,,,,,,
1653,2009-10-07 00:00:00+00:00,19.51145848,,,,12.86986793,,,,,,,,,,,,,,,
1654,2009-11-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1655,2009-12-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1656,2009-07-13 00:00:00+00:00,20.15949248,,,,12.86986793,,,,,,,,,,,,,,,
1657,2009-07-14 00:00:00+00:00,19.63824774,,,,12.86986793,,,,,,,,,,,,,,,
1658,2009-07-15 00:00:00+00:00,20.21584326,,,,12.86986793,,,,,,,,,,,,,,,
1659,2009-07-16 00:00:00+00:00,20.34263252,,,,12.86986793,,,,,,,,,,,,,,,
1660,2009-07-17 00:00:00+00:00,19.69459852,,,,12.86986793,,,,,,,,,,,,,,,
1661,2009-07-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1662,2009-07-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1663,2009-07-20 00:00:00+00:00,19.79321239,,,,12.86986793,,,,,,,,,,,,,,,
1664,2009-07-21 00:00:00+00:00,20.25810635,,,,12.86986793,,,,,,,,,,,,,,,
1665,2009-07-22 00:00:00+00:00,19.96226474,,,,12.86986793,,,,,,,,,,,,,,,
1666,2009-07-23 00:00:00+00:00,20.03270322,,,,12.86986793,,,,,,,,,,,,,,,
1667,2009-07-24 00:00:00+00:00,20.0749663,,,,12.86986793,,,,,,,,,,,,,,,
1668,2009-07-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1669,2009-07-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1670,2009-07-27 00:00:00+00:00,19.86365087,,,,12.86986793,,,,,,,,,,,,,,,
1671,2009-07-28 00:00:00+00:00,19.44102,,,,12.86986793,,,,,,,,,,,,,,,
1672,2009-07-29 00:00:00+00:00,19.1029153,,,,12.86986793,,,,,,,,,,,,,,,
1673,2009-07-30 00:00:00+00:00,19.44102,,,,12.86986793,,,,,,,,,,,,,,,
1674,2009-07-31 00:00:00+00:00,19.37058152,,,,12.86986793,,,,,,,,,,,,,,,
1675,2009-01-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1676,2009-02-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1677,2009-03-08 00:00:00+00:00,20.3319,,,,13.50762259,,,,,,,,,,,,,,,
1678,2009-04-08 00:00:00+00:00,20.61726,,,,13.50762259,,,,,,,,,,,,,,,
1679,2009-05-08 00:00:00+00:00,20.417508,,,,13.50762259,,,,,,,,,,,,,,,
1680,2009-06-08 00:00:00+00:00,20.40324,,,,13.50762259,,,,,,,,,,,,,,,
1681,2009-07-08 00:00:00+00:00,20.132148,,,,13.50762259,,,,,,,,,,,,,,,
1682,2009-08-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1683,2009-09-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1684,2009-10-08 00:00:00+00:00,20.132148,,,,13.50762259,,,,,,,,,,,,,,,
1685,2009-11-08 00:00:00+00:00,20.146416,,,,13.50762259,,,,,,,,,,,,,,,
1686,2009-12-08 00:00:00+00:00,20.317632,,,,13.50762259,,,,,,,,,,,,,,,
1687,2009-08-13 00:00:00+00:00,20.317632,,,,13.50762259,,,,,,,,,,,,,,,
1688,2009-08-14 00:00:00+00:00,20.446044,,,,13.50762259,,,,,,,,,,,,,,,
1689,2009-08-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1690,2009-08-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1691,2009-08-17 00:00:00+00:00,20.460312,,,,13.50762259,,,,,,,,,,,,,,,
1692,2009-08-18 00:00:00+00:00,20.83128,,,,13.50762259,,,,,,,,,,,,,,,
1693,2009-08-19 00:00:00+00:00,21.102372,,,,13.50762259,,,,,,,,,,,,,,,
1694,2009-08-20 00:00:00+00:00,21.54468,,,,13.50762259,,,,,,,,,,,,,,,
1695,2009-08-21 00:00:00+00:00,21.701628,,,,13.50762259,,,,,,,,,,,,,,,
1696,2009-08-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1697,2009-08-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1698,2009-08-24 00:00:00+00:00,21.658824,,,,13.50762259,,,,,,,,,,,,,,,
1699,2009-08-25 00:00:00+00:00,21.516144,,,,13.50762259,,,,,,,,,,,,,,,
1700,2009-08-26 00:00:00+00:00,21.54468,,,,13.50762259,,,,,,,,,,,,,,,
1701,2009-08-27 00:00:00+00:00,21.444804,,,,13.50762259,,,,,,,,,,,,,,,
1702,2009-08-28 00:00:00+00:00,21.558948,,,,13.50762259,,,,,,,,,,,,,,,
1703,2009-08-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1704,2009-08-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1705,2009-08-31 00:00:00+00:00,21.18798,,,,13.50762259,,,,,,,,,,,,,,,
1706,2009-01-09 00:00:00+00:00,21.44929036,,,,14.04298443,,,,,,,,,,,,,,,
1707,2009-02-09 00:00:00+00:00,21.56578345,,,,14.04298443,,,,,,,,,,,,,,,
1708,2009-03-09 00:00:00+00:00,22.19193382,,,,14.04298443,,,,,,,,,,,,,,,
1709,2009-04-09 00:00:00+00:00,22.16281055,,,,14.04298443,,,,,,,,,,,,,,,
1710,2009-05-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1711,2009-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1712,2009-07-09 00:00:00+00:00,22.16281055,,,,14.04298443,,,,,,,,,,,,,,,
1713,2009-08-09 00:00:00+00:00,22.43948164,,,,14.04298443,,,,,,,,,,,,,,,
1714,2009-09-09 00:00:00+00:00,21.98807091,,,,14.04298443,,,,2.061322242,,,,,,,,,,,
1715,2009-10-09 00:00:00+00:00,21.92982436,,,,14.04298443,,,,,,,,,,,,,,,
1716,2009-11-09 00:00:00+00:00,21.08524945,,,,14.04298443,,,,,,,,,,,,,,,
1717,2009-12-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1718,2009-09-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1719,2009-09-14 00:00:00+00:00,20.28435945,,,,14.04298443,,,,,,,,,,,,,,,
1720,2009-09-15 00:00:00+00:00,20.59015382,,,,14.04298443,,,,,,,,,,,,,,,
1721,2009-09-16 00:00:00+00:00,20.56103055,,,,14.04298443,,,,,,,,,,,,,,,
1722,2009-09-17 00:00:00+00:00,19.80382545,,,,14.04298443,,,,,,,,,,,,,,,
1723,2009-09-18 00:00:00+00:00,19.65820909,,,,14.04298443,,,,,,,,,,,,,,,
1724,2009-09-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1725,2009-09-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1726,2009-09-21 00:00:00+00:00,20.03681164,,,,14.04298443,,,,,,,,,,,,,,,
1727,2009-09-22 00:00:00+00:00,19.96400345,,,,14.04298443,,,,,,,,,,,,,,,
1728,2009-09-23 00:00:00+00:00,19.25048327,,,,14.04298443,,,,,,,,,,,,,,,
1729,2009-09-24 00:00:00+00:00,18.52240145,,,,14.04298443,,,,,,,,,,,,,,,
1730,2009-09-25 00:00:00+00:00,18.95925055,,,,14.04298443,,,,,,,,,,,,,,,
1731,2009-09-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1732,2009-09-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1733,2009-09-28 00:00:00+00:00,19.33785309,,,,14.04298443,,,,,,,,,,,,,,,
1734,2009-09-29 00:00:00+00:00,19.03205873,,,,14.04298443,,,,,,,,,,,,,,,
1735,2009-09-30 00:00:00+00:00,19.13399018,,,,14.04298443,,,,,,,,,,,,,,,
1736,2009-01-10 00:00:00+00:00,19.58723273,,,,14.76132397,,,,,,,,,,,,,,,
1737,2009-02-10 00:00:00+00:00,19.26127273,,,,14.76132397,,,,,,,,,,,,,,,
1738,2009-03-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1739,2009-04-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1740,2009-05-10 00:00:00+00:00,19.39462,,,,14.76132397,,,,,,,,,,,,,,,
1741,2009-06-10 00:00:00+00:00,20.23915273,,,,14.76132397,,,,,,,,,,,,,,,
1742,2009-07-10 00:00:00+00:00,20.23915273,,,,14.76132397,,,,,,,,,,,,,,,
1743,2009-08-10 00:00:00+00:00,19.76502909,,,,14.76132397,,,,,,,,,,,,,,,
1744,2009-09-10 00:00:00+00:00,20.22433636,,,,14.76132397,,,,,,,,,,,,,,,
1745,2009-10-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1746,2009-11-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1747,2009-12-10 00:00:00+00:00,21.12813455,,,,14.76132397,,,,,,,,,,,,,,,
1748,2009-10-13 00:00:00+00:00,21.20221636,,,,14.76132397,,,,,,,,,,,,,,,
1749,2009-10-14 00:00:00+00:00,21.43927818,,,,14.76132397,,,,,,,,,,,,,,,
1750,2009-10-15 00:00:00+00:00,21.08368545,,,,14.76132397,,,,,,,,,,,,,,,
1751,2009-10-16 00:00:00+00:00,20.75772545,,,,14.76132397,,,,,,,,,,,,,,,
1752,2009-10-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1753,2009-10-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1754,2009-10-19 00:00:00+00:00,20.95033818,,,,14.76132397,,,,,,,,,,,,,,,
1755,2009-10-20 00:00:00+00:00,21.54299273,,,,14.76132397,,,,,,,,,,,,,,,
1756,2009-10-21 00:00:00+00:00,22.12083091,,,,14.76132397,,,,,,,,,,,,,,,
1757,2009-10-22 00:00:00+00:00,21.69115636,,,,14.76132397,,,,,,,,,,,,,,,
1758,2009-10-23 00:00:00+00:00,21.24666545,,,,14.76132397,,,,,,,,,,,,,,,
1759,2009-10-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1760,2009-10-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1761,2009-10-26 00:00:00+00:00,21.33556364,,,,,,,,,,,,,,,,,,,
1762,2009-10-27 00:00:00+00:00,21.23184909,,,,14.76132397,,,,,,,,,,,,,,,
1763,2009-10-28 00:00:00+00:00,21.11331818,,,,14.76132397,,,,,,,,,,,,,,,
1764,2009-10-29 00:00:00+00:00,21.67634,,,,14.76132397,,,,,,,,,,,,,,,
1765,2009-10-30 00:00:00+00:00,21.48372727,,,,14.76132397,,,,,,,,,,,,,,,
1766,2009-10-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1767,2009-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1768,2009-02-11 00:00:00+00:00,21.58124705,,,,14.61429274,,,,,,,,,,,,,,,
1769,2009-03-11 00:00:00+00:00,21.37244438,,,,14.61429274,,,,,,,,,,,,,,,
1770,2009-04-11 00:00:00+00:00,21.47684571,,,,14.61429274,,,,,,,,,,,,,,,
1771,2009-05-11 00:00:00+00:00,21.46193124,,,,14.61429274,,,,,,,,,,,,,,,
1772,2009-06-11 00:00:00+00:00,21.05924038,,,,14.61429274,,,,,,,,,,,,,,,
1773,2009-07-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1774,2009-08-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1775,2009-09-11 00:00:00+00:00,20.53723371,,,,14.61429274,,,,,,,,,,,,,,,
1776,2009-10-11 00:00:00+00:00,20.70129295,,,,14.61429274,,,,,,,,,,,,,,,
1777,2009-11-11 00:00:00+00:00,20.31351657,,,,14.61429274,,,,,,,,,,,,,,,
1778,2009-12-11 00:00:00+00:00,19.68710857,,,,14.61429274,,,,,,,,,,,,,,,
1779,2009-11-13 00:00:00+00:00,19.89591124,,,,14.61429274,,,,,,,,,,,,,,,
1780,2009-11-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1781,2009-11-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1782,2009-11-16 00:00:00+00:00,20.37317448,,,,14.61429274,,,,,,,,,,,,,,,
1783,2009-11-17 00:00:00+00:00,20.045056,,,,14.61429274,,,,,,,,,,,,,,,
1784,2009-11-18 00:00:00+00:00,19.95556914,,,,14.61429274,,,,,,,,,,,,,,,
1785,2009-11-19 00:00:00+00:00,19.88099676,,,,14.61429274,,,,,,,,,,,,,,,
1786,2009-11-20 00:00:00+00:00,19.49322038,,,,14.61429274,,,,,,,,,,,,,,,
1787,2009-11-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1788,2009-11-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1789,2009-11-23 00:00:00+00:00,19.53796381,,,,14.61429274,,,,,,,,,,,,,,,
1790,2009-11-24 00:00:00+00:00,18.76241105,,,,14.61429274,,,,,,,,,,,,,,,
1791,2009-11-25 00:00:00+00:00,19.0457861,,,,14.61429274,,,,,,,,,,,,,,,
1792,2009-11-26 00:00:00+00:00,19.38881905,,,,14.61429274,,,,,,,,,,,,,,,
1793,2009-11-27 00:00:00+00:00,19.4783059,,,,14.61429274,,,,,,,,,,,,,,,
1794,2009-11-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1795,2009-11-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1796,2009-11-30 00:00:00+00:00,19.59762171,,,,14.61429274,,,,,,,,,,,,,,,
1797,2009-01-12 00:00:00+00:00,19.68450695,,,,14.32510707,,,,,,,,,,,,,,,
1798,2009-02-12 00:00:00+00:00,19.84525645,,,,14.32510707,,,,2.050299129,,,,,,,,,,,
1799,2009-03-12 00:00:00+00:00,20.28366418,,,,14.32510707,,,,,,,,,,,,,,,
1800,2009-04-12 00:00:00+00:00,20.54670882,,,,14.32510707,,,,,,,,,,,,,,,
1801,2009-05-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1802,2009-06-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1803,2009-07-12 00:00:00+00:00,21.16047964,,,,14.32510707,,,,,,,,,,,,,,,
1804,2009-08-12 00:00:00+00:00,20.75129909,,,,14.32510707,,,,,,,,,,,,,,,
1805,2009-09-12 00:00:00+00:00,20.54670882,,,,14.32510707,,,,,,,,,,,,,,,
1806,2009-10-12 00:00:00+00:00,20.66361755,,,,14.32510707,,,,,,,,,,,,,,,
1807,2009-11-12 00:00:00+00:00,20.98511655,,,,14.32510707,,,,,,,,,,,,,,,
1808,2009-12-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1809,2009-12-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1810,2009-12-14 00:00:00+00:00,21.10202527,,,,14.32510707,,,,,,,,,,,,,,,
1811,2009-12-15 00:00:00+00:00,21.14586605,,,,14.32510707,,,,,,,,,,,,,,,
1812,2009-12-16 00:00:00+00:00,20.78052627,,,,14.32510707,,,,,,,,,,,,,,,
1813,2009-12-17 00:00:00+00:00,19.55298464,,,,14.32510707,,,,,,,,,,,,,,,
1814,2009-12-18 00:00:00+00:00,19.58221182,,,,14.32510707,,,,,,,,,,,,,,,
1815,2009-12-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1816,2009-12-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1817,2009-12-21 00:00:00+00:00,17.85780809,,,,14.32510707,,,,,,,,,,,,,,,
1818,2009-12-22 00:00:00+00:00,18.10623914,,,,14.32510707,,,,,,,,,,,,,,,
1819,2009-12-23 00:00:00+00:00,18.38389736,,,,14.32510707,,,,,,,,,,,,,,,
1820,2009-12-24 00:00:00+00:00,,,,,14.32510707,,,,,,,,,,,,,,,
1821,2009-12-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1822,2009-12-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1823,2009-12-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1824,2009-12-28 00:00:00+00:00,18.26698864,,,,,,,,,,,,,,,,,,,
1825,2009-12-29 00:00:00+00:00,17.98933041,,,,14.32510707,,,,,,,,,,,,,,,
1826,2009-12-30 00:00:00+00:00,18.06239836,,,,14.32510707,,,,,,,,,,,,,,,
1827,2009-12-31 00:00:00+00:00,,,,,14.32510707,,,,,,,,,,,,,,,
1828,2010-01-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1829,2010-02-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1830,2010-03-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1831,2010-04-01 00:00:00+00:00,18.3681927,,,,,,,,,,,,,,,,,,,
1832,2010-05-01 00:00:00+00:00,17.9114855,,,,14.54905793,,,,,,,,,,,,,,,
1833,2010-06-01 00:00:00+00:00,17.3976899,,,,14.54905793,,,,,,,,,,,,,,,
1834,2010-07-01 00:00:00+00:00,17.6831319,,,,14.54905793,,,,,,,,,,,,,,,
1835,2010-08-01 00:00:00+00:00,18.1541112,,,,14.54905793,,,,,,,,,,,,,,,
1836,2010-09-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1837,2010-10-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1838,2010-11-01 00:00:00+00:00,18.5822742,,,,14.54905793,,,,,,,,,,,,,,,
1839,2010-12-01 00:00:00+00:00,18.268288,,,,14.54905793,,,,,,,,,,,,,,,
1840,2010-01-13 00:00:00+00:00,18.0542065,,,,14.84003909,,,,,,,,,,,,,,,
1841,2010-01-14 00:00:00+00:00,18.9248046,,,,14.84003909,,,,,,,,,,,,,,,
1842,2010-01-15 00:00:00+00:00,18.6679068,,,,14.84003909,,,,,,,,,,,,,,,
1843,2010-01-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1844,2010-01-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1845,2010-01-18 00:00:00+00:00,19.0247093,,,,14.84003909,,,,,,,,,,,,,,,
1846,2010-01-19 00:00:00+00:00,19.1388861,,,,14.84003909,,,,,,,,,,,,,,,
1847,2010-01-20 00:00:00+00:00,18.839172,,,,14.84003909,,,,,,,,,,,,,,,
1848,2010-01-21 00:00:00+00:00,18.6821789,,,,14.84003909,,,,,,,,,,,,,,,
1849,2010-01-22 00:00:00+00:00,18.4680974,,,,14.84003909,,,,,,,,,,,,,,,
1850,2010-01-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1851,2010-01-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1852,2010-01-25 00:00:00+00:00,18.7820836,,,,,,,,,,,,,,,,,,,
1853,2010-01-26 00:00:00+00:00,19.0675256,,,,14.84003909,,,,,,,,,,,,,,,
1854,2010-01-27 00:00:00+00:00,18.981893,,,,14.84003909,,,,,,,,,,,,,,,
1855,2010-01-28 00:00:00+00:00,18.5251858,,,,14.84003909,,,,,,,,,,,,,,,
1856,2010-01-29 00:00:00+00:00,18.3681927,,,,14.84003909,,,,,,,,,,,,,,,
1857,2010-01-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1858,2010-01-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1859,2010-01-02 00:00:00+00:00,17.380839,,,,,,,,,,,,,,,,,,,
1860,2010-02-02 00:00:00+00:00,17.1618678,,,,14.22579145,,,,,,,,,,,,,,,
1861,2010-03-02 00:00:00+00:00,17.3260962,,,,14.22579145,,,,,,,,,,,,,,,
1862,2010-04-02 00:00:00+00:00,17.6819244,,,,14.22579145,,,,,,,,,,,,,,,
1863,2010-05-02 00:00:00+00:00,18.0240669,,,,14.22579145,,,,,,,,,,,,,,,
1864,2010-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1865,2010-07-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1866,2010-08-02 00:00:00+00:00,18.3662094,,,,14.22579145,,,,,,,,,,,,,,,
1867,2010-09-02 00:00:00+00:00,18.3525237,,,,14.22579145,,,,,,,,,,,,,,,
1868,2010-10-02 00:00:00+00:00,17.9966955,,,,14.22579145,,,,,,,,,,,,,,,
1869,2010-11-02 00:00:00+00:00,17.8050957,,,,14.22579145,,,,,,,,,,,,,,,
1870,2010-12-02 00:00:00+00:00,17.5587531,,,,14.22579145,,,,,,,,,,,,,,,
1871,2010-02-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1872,2010-02-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1873,2010-02-15 00:00:00+00:00,17.6682387,,,,14.22579145,,,,,,,,,,,,,,,
1874,2010-02-16 00:00:00+00:00,17.9830098,,,,14.22579145,,,,,,,,,,,,,,,
1875,2010-02-17 00:00:00+00:00,17.7092958,,,,14.22579145,,,,,,,,,,,,,,,
1876,2010-02-18 00:00:00+00:00,17.3945247,,,,14.22579145,,,,,,,,,,,,,,,
1877,2010-02-19 00:00:00+00:00,17.0797536,,,,14.22579145,,,,,,,,,,,,,,,
1878,2010-02-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1879,2010-02-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1880,2010-02-22 00:00:00+00:00,17.243982,,,,14.22579145,,,,,,,,,,,,,,,
1881,2010-02-23 00:00:00+00:00,17.2302963,,,,14.22579145,,,,,,,,,,,,,,,
1882,2010-02-24 00:00:00+00:00,17.6271816,,,,14.22579145,,,,,,,,,,,,,,,
1883,2010-02-25 00:00:00+00:00,17.4766389,,,,14.22579145,,,,,,,,,,,,,,,
1884,2010-02-26 00:00:00+00:00,17.5587531,,,,14.22579145,,,,,,,,,,,,,,,
